Product_Name,Category,State,Old_Packaging,Old_CO2,Old_Shelf_Life,Old_Decomposition,New_Packaging_1,New_CO2_1,New_Shelf_Life_1,New_Decomposition_1,New_Packaging_2,New_CO2_2,New_Shelf_Life_2,New_Decomposition_2,New_Packaging_3,New_CO2_3,New_Shelf_Life_3,New_Decomposition_3
Bread,Bakery,Solid,Styrofoam Box,4,11 days,500 years,Paper Tray,1.2,13 days,4 months,Compostable Net Bag,0.9,15 days,6 months,Glass Bottle,1.2,4 days,Reusable
Cucumber,Vegetable,Solid,Plastic Bottle,4.5,15 days,450 years,Compostable Net Bag,0.9,11 days,6 months,Glass Bottle,1.2,20 days,Reusable,Recyclable Cardboard Box,1,11 days,6 months
Juice,Beverage,Liquid,Plastic Bottle,4.5,15 days,450 years,Recyclable Cardboard Box,1,11 days,6 months,Reusable Cloth Bag,0.7,8 days,Reusable,Steel Container,1,19 days,Reusable
Book,Stationery,Solid,Aluminium Foil,5,9 days,200 years,Plant-based Bottle,1.3,20 days,2 years,Recyclable Cardboard Box,1,18 days,6 months,Steel Container,1,8 days,Reusable
Orange,Fruits,Solid,Aluminium Foil,5,5 days,200 years,Recyclable Cardboard Box,1,12 days,6 months,Paper Tray,1.2,7 days,4 months,Steel Container,1,19 days,Reusable
Apple,Fruits,Solid,PVC Packaging,4.2,12 days,450 years,Biodegradable Pouch,1.1,4 days,8 months,Plant-based Bottle,1.3,6 days,2 years,Paper Tray,1.2,10 days,4 months
Water Bottle,Beverage,Liquid,Plastic Packet,3.5,12 days,500 years,Paper Tray,1.2,16 days,4 months,Steel Container,1,20 days,Reusable,Glass Bottle,1.2,13 days,Reusable
Tomato,Vegetable,Solid,Plastic Packet,3.5,13 days,500 years,Recyclable Cardboard Box,1,13 days,6 months,Glass Bottle,1.2,8 days,Reusable,Plant-based Bottle,1.3,12 days,2 years
Vegetable Oil,Cooking,Liquid,PVC Packaging,4.2,3 days,450 years,Plant-based Bottle,1.3,7 days,2 years,Jute Bag,0.8,20 days,1 year,Reusable Cloth Bag,0.7,16 days,Reusable
Soap,Cosmetics,Solid,Plastic Bottle,4.5,13 days,450 years,Compostable Net Bag,0.9,17 days,6 months,Recyclable Cardboard Box,1,9 days,6 months,Steel Container,1,8 days,Reusable
Vegetable Oil,Cooking,Liquid,Plastic Packet,3.5,7 days,500 years,Jute Bag,0.8,11 days,1 year,Paper Tray,1.2,19 days,4 months,Glass Bottle,1.2,4 days,Reusable
Shirt,Clothing,Solid,Plastic Packet,3.5,4 days,500 years,Plant-based Bottle,1.3,12 days,2 years,Steel Container,1,4 days,Reusable,Jute Bag,0.8,17 days,1 year
Milk,Beverage,Liquid,Plastic Packet,3.5,13 days,500 years,Plant-based Bottle,1.3,4 days,2 years,Biodegradable Pouch,1.1,4 days,8 months,Jute Bag,0.8,10 days,1 year
Water Bottle,Beverage,Liquid,Styrofoam Box,4,14 days,500 years,Plant-based Bottle,1.3,13 days,2 years,Reusable Cloth Bag,0.7,16 days,Reusable,Paper Tray,1.2,18 days,4 months
Water Bottle,Beverage,Liquid,PVC Packaging,4.2,8 days,450 years,Paper Tray,1.2,19 days,4 months,Plant-based Bottle,1.3,4 days,2 years,Reusable Cloth Bag,0.7,8 days,Reusable
Vegetable Oil,Cooking,Liquid,Aluminium Foil,5,14 days,200 years,Compostable Net Bag,0.9,18 days,6 months,Recyclable Cardboard Box,1,5 days,6 months,Glass Bottle,1.2,14 days,Reusable
Book,Stationery,Solid,Aluminium Foil,5,12 days,200 years,Jute Bag,0.8,10 days,1 year,Compostable Net Bag,0.9,18 days,6 months,Reusable Cloth Bag,0.7,19 days,Reusable
Bread,Bakery,Solid,Plastic Bottle,4.5,5 days,450 years,Compostable Net Bag,0.9,7 days,6 months,Plant-based Bottle,1.3,17 days,2 years,Reusable Cloth Bag,0.7,18 days,Reusable
Grapes,Fruits,Solid,Aluminium Foil,5,5 days,200 years,Plant-based Bottle,1.3,14 days,2 years,Biodegradable Pouch,1.1,16 days,8 months,Steel Container,1,10 days,Reusable
Bread,Bakery,Solid,Plastic Packet,3.5,15 days,500 years,Paper Tray,1.2,18 days,4 months,Biodegradable Pouch,1.1,4 days,8 months,Plant-based Bottle,1.3,12 days,2 years
Orange,Fruits,Solid,Plastic Bottle,4.5,12 days,450 years,Recyclable Cardboard Box,1,12 days,6 months,Biodegradable Pouch,1.1,11 days,8 months,Jute Bag,0.8,7 days,1 year
Pen,Stationery,Solid,Plastic Bottle,4.5,10 days,450 years,Recyclable Cardboard Box,1,18 days,6 months,Compostable Net Bag,0.9,12 days,6 months,Glass Bottle,1.2,12 days,Reusable
Shampoo,Cosmetics,Liquid,Aluminium Foil,5,3 days,200 years,Biodegradable Pouch,1.1,15 days,8 months,Steel Container,1,8 days,Reusable,Jute Bag,0.8,14 days,1 year
Detergent,Cleaning,Powder,PVC Packaging,4.2,4 days,450 years,Plant-based Bottle,1.3,5 days,2 years,Biodegradable Pouch,1.1,12 days,8 months,Glass Bottle,1.2,10 days,Reusable
Juice,Beverage,Liquid,Plastic Packet,3.5,3 days,500 years,Reusable Cloth Bag,0.7,10 days,Reusable,Recyclable Cardboard Box,1,17 days,6 months,Steel Container,1,10 days,Reusable
Soap,Cosmetics,Solid,Styrofoam Box,4,11 days,500 years,Reusable Cloth Bag,0.7,18 days,Reusable,Recyclable Cardboard Box,1,18 days,6 months,Jute Bag,0.8,20 days,1 year
Soap,Cosmetics,Solid,Aluminium Foil,5,3 days,200 years,Plant-based Bottle,1.3,13 days,2 years,Recyclable Cardboard Box,1,19 days,6 months,Steel Container,1,16 days,Reusable
Chips,Snacks,Solid,Plastic Bottle,4.5,13 days,450 years,Jute Bag,0.8,20 days,1 year,Steel Container,1,11 days,Reusable,Recyclable Cardboard Box,1,6 days,6 months
Apple,Fruits,Solid,PVC Packaging,4.2,11 days,450 years,Biodegradable Pouch,1.1,9 days,8 months,Paper Tray,1.2,12 days,4 months,Steel Container,1,7 days,Reusable
Vegetable Oil,Cooking,Liquid,Styrofoam Box,4,15 days,500 years,Recyclable Cardboard Box,1,11 days,6 months,Glass Bottle,1.2,16 days,Reusable,Biodegradable Pouch,1.1,13 days,8 months
Lentils,Grains,Solid,Plastic Packet,3.5,5 days,500 years,Plant-based Bottle,1.3,8 days,2 years,Paper Tray,1.2,11 days,4 months,Biodegradable Pouch,1.1,15 days,8 months
Onion,Vegetable,Solid,Styrofoam Box,4,5 days,500 years,Compostable Net Bag,0.9,11 days,6 months,Recyclable Cardboard Box,1,12 days,6 months,Steel Container,1,10 days,Reusable
Biscuits,Bakery,Solid,Plastic Packet,3.5,15 days,500 years,Plant-based Bottle,1.3,7 days,2 years,Reusable Cloth Bag,0.7,13 days,Reusable,Biodegradable Pouch,1.1,4 days,8 months
Noodles,Snacks,Solid,PVC Packaging,4.2,13 days,450 years,Glass Bottle,1.2,18 days,Reusable,Plant-based Bottle,1.3,17 days,2 years,Recyclable Cardboard Box,1,5 days,6 months
Lentils,Grains,Solid,Aluminium Foil,5,5 days,200 years,Jute Bag,0.8,10 days,1 year,Plant-based Bottle,1.3,9 days,2 years,Reusable Cloth Bag,0.7,13 days,Reusable
Vegetable Oil,Cooking,Liquid,Aluminium Foil,5,14 days,200 years,Recyclable Cardboard Box,1,20 days,6 months,Jute Bag,0.8,17 days,1 year,Steel Container,1,13 days,Reusable
Shoes,Clothing,Solid,Styrofoam Box,4,9 days,500 years,Plant-based Bottle,1.3,17 days,2 years,Reusable Cloth Bag,0.7,9 days,Reusable,Biodegradable Pouch,1.1,16 days,8 months
Chips,Snacks,Solid,Plastic Bottle,4.5,7 days,450 years,Biodegradable Pouch,1.1,20 days,8 months,Glass Bottle,1.2,15 days,Reusable,Jute Bag,0.8,13 days,1 year
Grapes,Fruits,Solid,Styrofoam Box,4,12 days,500 years,Jute Bag,0.8,17 days,1 year,Plant-based Bottle,1.3,13 days,2 years,Paper Tray,1.2,17 days,4 months
Chips,Snacks,Solid,PVC Packaging,4.2,5 days,450 years,Steel Container,1,9 days,Reusable,Biodegradable Pouch,1.1,15 days,8 months,Reusable Cloth Bag,0.7,20 days,Reusable
Dish Soap,Cleaning,Liquid,PVC Packaging,4.2,8 days,450 years,Steel Container,1,16 days,Reusable,Reusable Cloth Bag,0.7,17 days,Reusable,Glass Bottle,1.2,5 days,Reusable
Shoes,Clothing,Solid,PVC Packaging,4.2,6 days,450 years,Paper Tray,1.2,16 days,4 months,Glass Bottle,1.2,6 days,Reusable,Biodegradable Pouch,1.1,12 days,8 months
Cucumber,Vegetable,Solid,Aluminium Foil,5,13 days,200 years,Recyclable Cardboard Box,1,13 days,6 months,Paper Tray,1.2,16 days,4 months,Compostable Net Bag,0.9,20 days,6 months
Carrot,Vegetable,Solid,Plastic Bottle,4.5,4 days,450 years,Jute Bag,0.8,9 days,1 year,Reusable Cloth Bag,0.7,12 days,Reusable,Biodegradable Pouch,1.1,8 days,8 months
Bread,Bakery,Solid,Styrofoam Box,4,7 days,500 years,Paper Tray,1.2,16 days,4 months,Biodegradable Pouch,1.1,14 days,8 months,Jute Bag,0.8,9 days,1 year
Pen,Stationery,Solid,Plastic Bottle,4.5,14 days,450 years,Steel Container,1,14 days,Reusable,Recyclable Cardboard Box,1,19 days,6 months,Jute Bag,0.8,16 days,1 year
Cucumber,Vegetable,Solid,PVC Packaging,4.2,6 days,450 years,Plant-based Bottle,1.3,11 days,2 years,Paper Tray,1.2,12 days,4 months,Reusable Cloth Bag,0.7,19 days,Reusable
Water Bottle,Beverage,Liquid,Plastic Packet,3.5,14 days,500 years,Glass Bottle,1.2,11 days,Reusable,Recyclable Cardboard Box,1,15 days,6 months,Steel Container,1,6 days,Reusable
Cucumber,Vegetable,Solid,Styrofoam Box,4,15 days,500 years,Biodegradable Pouch,1.1,15 days,8 months,Reusable Cloth Bag,0.7,10 days,Reusable,Paper Tray,1.2,18 days,4 months
Pen,Stationery,Solid,Plastic Bottle,4.5,13 days,450 years,Steel Container,1,15 days,Reusable,Recyclable Cardboard Box,1,6 days,6 months,Biodegradable Pouch,1.1,4 days,8 months
Dish Soap,Cleaning,Liquid,Plastic Bottle,4.5,10 days,450 years,Steel Container,1,9 days,Reusable,Reusable Cloth Bag,0.7,20 days,Reusable,Jute Bag,0.8,20 days,1 year
Bread,Bakery,Solid,Styrofoam Box,4,4 days,500 years,Compostable Net Bag,0.9,12 days,6 months,Jute Bag,0.8,14 days,1 year,Recyclable Cardboard Box,1,6 days,6 months
Soap,Cosmetics,Solid,Aluminium Foil,5,3 days,200 years,Plant-based Bottle,1.3,9 days,2 years,Paper Tray,1.2,7 days,4 months,Compostable Net Bag,0.9,9 days,6 months
Milk,Beverage,Liquid,Aluminium Foil,5,3 days,200 years,Paper Tray,1.2,13 days,4 months,Plant-based Bottle,1.3,15 days,2 years,Recyclable Cardboard Box,1,7 days,6 months
Chips,Snacks,Solid,Styrofoam Box,4,14 days,500 years,Jute Bag,0.8,8 days,1 year,Recyclable Cardboard Box,1,15 days,6 months,Glass Bottle,1.2,11 days,Reusable
Potato,Vegetable,Solid,Plastic Packet,3.5,6 days,500 years,Jute Bag,0.8,12 days,1 year,Recyclable Cardboard Box,1,13 days,6 months,Compostable Net Bag,0.9,8 days,6 months
Pen,Stationery,Solid,Plastic Bottle,4.5,4 days,450 years,Glass Bottle,1.2,8 days,Reusable,Jute Bag,0.8,12 days,1 year,Recyclable Cardboard Box,1,10 days,6 months
Toothpaste,Cosmetics,Semi-solid,PVC Packaging,4.2,3 days,450 years,Reusable Cloth Bag,0.7,6 days,Reusable,Biodegradable Pouch,1.1,8 days,8 months,Glass Bottle,1.2,4 days,Reusable
Shampoo,Cosmetics,Liquid,Aluminium Foil,5,8 days,200 years,Biodegradable Pouch,1.1,11 days,8 months,Recyclable Cardboard Box,1,12 days,6 months,Jute Bag,0.8,17 days,1 year
Detergent,Cleaning,Powder,PVC Packaging,4.2,6 days,450 years,Compostable Net Bag,0.9,12 days,6 months,Glass Bottle,1.2,8 days,Reusable,Paper Tray,1.2,4 days,4 months
Sugar,Cooking,Solid,Plastic Packet,3.5,7 days,500 years,Plant-based Bottle,1.3,5 days,2 years,Biodegradable Pouch,1.1,19 days,8 months,Jute Bag,0.8,17 days,1 year
Toothpaste,Cosmetics,Semi-solid,Styrofoam Box,4,14 days,500 years,Jute Bag,0.8,15 days,1 year,Paper Tray,1.2,13 days,4 months,Steel Container,1,7 days,Reusable
Pen,Stationery,Solid,PVC Packaging,4.2,3 days,450 years,Compostable Net Bag,0.9,13 days,6 months,Recyclable Cardboard Box,1,7 days,6 months,Glass Bottle,1.2,8 days,Reusable
Potato,Vegetable,Solid,Plastic Bottle,4.5,3 days,450 years,Jute Bag,0.8,15 days,1 year,Plant-based Bottle,1.3,15 days,2 years,Paper Tray,1.2,8 days,4 months
Salt,Cooking,Solid,PVC Packaging,4.2,13 days,450 years,Jute Bag,0.8,19 days,1 year,Reusable Cloth Bag,0.7,12 days,Reusable,Recyclable Cardboard Box,1,20 days,6 months
Book,Stationery,Solid,Plastic Packet,3.5,15 days,500 years,Steel Container,1,12 days,Reusable,Glass Bottle,1.2,4 days,Reusable,Plant-based Bottle,1.3,7 days,2 years
Potato,Vegetable,Solid,Aluminium Foil,5,11 days,200 years,Plant-based Bottle,1.3,17 days,2 years,Steel Container,1,17 days,Reusable,Recyclable Cardboard Box,1,7 days,6 months
Vegetable Oil,Cooking,Liquid,Aluminium Foil,5,5 days,200 years,Reusable Cloth Bag,0.7,18 days,Reusable,Paper Tray,1.2,11 days,4 months,Compostable Net Bag,0.9,19 days,6 months
Noodles,Snacks,Solid,Plastic Packet,3.5,15 days,500 years,Recyclable Cardboard Box,1,7 days,6 months,Compostable Net Bag,0.9,13 days,6 months,Biodegradable Pouch,1.1,8 days,8 months
Book,Stationery,Solid,PVC Packaging,4.2,8 days,450 years,Biodegradable Pouch,1.1,13 days,8 months,Recyclable Cardboard Box,1,17 days,6 months,Reusable Cloth Bag,0.7,19 days,Reusable
Wheat Flour,Grains,Solid,Styrofoam Box,4,7 days,500 years,Paper Tray,1.2,5 days,4 months,Biodegradable Pouch,1.1,4 days,8 months,Plant-based Bottle,1.3,14 days,2 years
Salt,Cooking,Solid,Plastic Packet,3.5,15 days,500 years,Steel Container,1,10 days,Reusable,Plant-based Bottle,1.3,14 days,2 years,Recyclable Cardboard Box,1,20 days,6 months
Grapes,Fruits,Solid,Aluminium Foil,5,9 days,200 years,Jute Bag,0.8,4 days,1 year,Plant-based Bottle,1.3,14 days,2 years,Steel Container,1,18 days,Reusable
Shirt,Clothing,Solid,PVC Packaging,4.2,4 days,450 years,Biodegradable Pouch,1.1,11 days,8 months,Reusable Cloth Bag,0.7,17 days,Reusable,Steel Container,1,12 days,Reusable
Pen,Stationery,Solid,PVC Packaging,4.2,13 days,450 years,Compostable Net Bag,0.9,4 days,6 months,Biodegradable Pouch,1.1,13 days,8 months,Paper Tray,1.2,19 days,4 months
Pen,Stationery,Solid,Plastic Packet,3.5,6 days,500 years,Reusable Cloth Bag,0.7,13 days,Reusable,Jute Bag,0.8,20 days,1 year,Compostable Net Bag,0.9,18 days,6 months
Shoes,Clothing,Solid,Aluminium Foil,5,8 days,200 years,Steel Container,1,13 days,Reusable,Biodegradable Pouch,1.1,7 days,8 months,Reusable Cloth Bag,0.7,9 days,Reusable
Orange,Fruits,Solid,PVC Packaging,4.2,13 days,450 years,Biodegradable Pouch,1.1,7 days,8 months,Steel Container,1,16 days,Reusable,Compostable Net Bag,0.9,16 days,6 months
Lentils,Grains,Solid,Plastic Bottle,4.5,13 days,450 years,Reusable Cloth Bag,0.7,15 days,Reusable,Recyclable Cardboard Box,1,15 days,6 months,Paper Tray,1.2,9 days,4 months
Water Bottle,Beverage,Liquid,Styrofoam Box,4,14 days,500 years,Biodegradable Pouch,1.1,20 days,8 months,Plant-based Bottle,1.3,13 days,2 years,Glass Bottle,1.2,20 days,Reusable
Milk,Beverage,Liquid,Plastic Packet,3.5,3 days,500 years,Reusable Cloth Bag,0.7,15 days,Reusable,Compostable Net Bag,0.9,15 days,6 months,Jute Bag,0.8,8 days,1 year
Biscuits,Bakery,Solid,Plastic Packet,3.5,3 days,500 years,Steel Container,1,5 days,Reusable,Plant-based Bottle,1.3,15 days,2 years,Paper Tray,1.2,12 days,4 months
Milk,Beverage,Liquid,PVC Packaging,4.2,6 days,450 years,Reusable Cloth Bag,0.7,15 days,Reusable,Recyclable Cardboard Box,1,11 days,6 months,Plant-based Bottle,1.3,19 days,2 years
Salt,Cooking,Solid,Styrofoam Box,4,3 days,500 years,Glass Bottle,1.2,11 days,Reusable,Paper Tray,1.2,17 days,4 months,Jute Bag,0.8,13 days,1 year
Grapes,Fruits,Solid,Plastic Packet,3.5,7 days,500 years,Reusable Cloth Bag,0.7,14 days,Reusable,Glass Bottle,1.2,12 days,Reusable,Steel Container,1,17 days,Reusable
Water Bottle,Beverage,Liquid,Plastic Packet,3.5,10 days,500 years,Recyclable Cardboard Box,1,5 days,6 months,Biodegradable Pouch,1.1,6 days,8 months,Plant-based Bottle,1.3,13 days,2 years
Shampoo,Cosmetics,Liquid,Plastic Bottle,4.5,12 days,450 years,Plant-based Bottle,1.3,17 days,2 years,Compostable Net Bag,0.9,19 days,6 months,Recyclable Cardboard Box,1,10 days,6 months
Cucumber,Vegetable,Solid,PVC Packaging,4.2,14 days,450 years,Paper Tray,1.2,19 days,4 months,Steel Container,1,11 days,Reusable,Compostable Net Bag,0.9,8 days,6 months
Sugar,Cooking,Solid,Styrofoam Box,4,4 days,500 years,Glass Bottle,1.2,16 days,Reusable,Plant-based Bottle,1.3,19 days,2 years,Biodegradable Pouch,1.1,12 days,8 months
Onion,Vegetable,Solid,Styrofoam Box,4,13 days,500 years,Biodegradable Pouch,1.1,18 days,8 months,Compostable Net Bag,0.9,9 days,6 months,Plant-based Bottle,1.3,4 days,2 years
Water Bottle,Beverage,Liquid,Plastic Bottle,4.5,14 days,450 years,Paper Tray,1.2,15 days,4 months,Glass Bottle,1.2,7 days,Reusable,Jute Bag,0.8,14 days,1 year
Sugar,Cooking,Solid,PVC Packaging,4.2,5 days,450 years,Plant-based Bottle,1.3,7 days,2 years,Biodegradable Pouch,1.1,17 days,8 months,Recyclable Cardboard Box,1,18 days,6 months
Potato,Vegetable,Solid,Plastic Bottle,4.5,7 days,450 years,Biodegradable Pouch,1.1,8 days,8 months,Reusable Cloth Bag,0.7,5 days,Reusable,Glass Bottle,1.2,18 days,Reusable
Vegetable Oil,Cooking,Liquid,Aluminium Foil,5,5 days,200 years,Compostable Net Bag,0.9,15 days,6 months,Paper Tray,1.2,4 days,4 months,Reusable Cloth Bag,0.7,14 days,Reusable
Noodles,Snacks,Solid,PVC Packaging,4.2,12 days,450 years,Biodegradable Pouch,1.1,20 days,8 months,Steel Container,1,12 days,Reusable,Compostable Net Bag,0.9,8 days,6 months
Dish Soap,Cleaning,Liquid,Plastic Bottle,4.5,5 days,450 years,Reusable Cloth Bag,0.7,8 days,Reusable,Jute Bag,0.8,5 days,1 year,Biodegradable Pouch,1.1,19 days,8 months
Grapes,Fruits,Solid,Plastic Packet,3.5,8 days,500 years,Glass Bottle,1.2,15 days,Reusable,Compostable Net Bag,0.9,18 days,6 months,Jute Bag,0.8,7 days,1 year
Orange,Fruits,Solid,PVC Packaging,4.2,7 days,450 years,Plant-based Bottle,1.3,13 days,2 years,Glass Bottle,1.2,7 days,Reusable,Steel Container,1,15 days,Reusable
Orange,Fruits,Solid,Styrofoam Box,4,7 days,500 years,Reusable Cloth Bag,0.7,15 days,Reusable,Plant-based Bottle,1.3,17 days,2 years,Paper Tray,1.2,5 days,4 months
Water Bottle,Beverage,Liquid,PVC Packaging,4.2,13 days,450 years,Reusable Cloth Bag,0.7,5 days,Reusable,Glass Bottle,1.2,7 days,Reusable,Compostable Net Bag,0.9,20 days,6 months
Grapes,Fruits,Solid,Plastic Packet,3.5,7 days,500 years,Compostable Net Bag,0.9,6 days,6 months,Paper Tray,1.2,20 days,4 months,Biodegradable Pouch,1.1,19 days,8 months
Biscuits,Bakery,Solid,Aluminium Foil,5,10 days,200 years,Reusable Cloth Bag,0.7,8 days,Reusable,Plant-based Bottle,1.3,7 days,2 years,Paper Tray,1.2,15 days,4 months
Biscuits,Bakery,Solid,Styrofoam Box,4,9 days,500 years,Glass Bottle,1.2,14 days,Reusable,Compostable Net Bag,0.9,4 days,6 months,Biodegradable Pouch,1.1,19 days,8 months
Noodles,Snacks,Solid,Aluminium Foil,5,13 days,200 years,Plant-based Bottle,1.3,18 days,2 years,Paper Tray,1.2,19 days,4 months,Jute Bag,0.8,7 days,1 year
Onion,Vegetable,Solid,Plastic Packet,3.5,8 days,500 years,Compostable Net Bag,0.9,8 days,6 months,Recyclable Cardboard Box,1,17 days,6 months,Jute Bag,0.8,4 days,1 year
Salt,Cooking,Solid,Aluminium Foil,5,10 days,200 years,Recyclable Cardboard Box,1,12 days,6 months,Biodegradable Pouch,1.1,20 days,8 months,Reusable Cloth Bag,0.7,11 days,Reusable
Biscuits,Bakery,Solid,PVC Packaging,4.2,4 days,450 years,Biodegradable Pouch,1.1,14 days,8 months,Recyclable Cardboard Box,1,13 days,6 months,Glass Bottle,1.2,18 days,Reusable
Vegetable Oil,Cooking,Liquid,Plastic Packet,3.5,12 days,500 years,Plant-based Bottle,1.3,13 days,2 years,Glass Bottle,1.2,9 days,Reusable,Steel Container,1,14 days,Reusable
Book,Stationery,Solid,Plastic Packet,3.5,12 days,500 years,Biodegradable Pouch,1.1,19 days,8 months,Glass Bottle,1.2,6 days,Reusable,Paper Tray,1.2,12 days,4 months
Dish Soap,Cleaning,Liquid,Aluminium Foil,5,4 days,200 years,Biodegradable Pouch,1.1,14 days,8 months,Paper Tray,1.2,9 days,4 months,Jute Bag,0.8,8 days,1 year
Soap,Cosmetics,Solid,PVC Packaging,4.2,7 days,450 years,Paper Tray,1.2,20 days,4 months,Steel Container,1,7 days,Reusable,Compostable Net Bag,0.9,20 days,6 months
Tomato,Vegetable,Solid,PVC Packaging,4.2,6 days,450 years,Jute Bag,0.8,11 days,1 year,Plant-based Bottle,1.3,18 days,2 years,Glass Bottle,1.2,16 days,Reusable
Banana,Fruits,Solid,Plastic Bottle,4.5,5 days,450 years,Reusable Cloth Bag,0.7,13 days,Reusable,Recyclable Cardboard Box,1,12 days,6 months,Paper Tray,1.2,19 days,4 months
Shampoo,Cosmetics,Liquid,Plastic Packet,3.5,12 days,500 years,Paper Tray,1.2,20 days,4 months,Jute Bag,0.8,20 days,1 year,Plant-based Bottle,1.3,20 days,2 years
Sugar,Cooking,Solid,Plastic Bottle,4.5,9 days,450 years,Paper Tray,1.2,9 days,4 months,Plant-based Bottle,1.3,16 days,2 years,Biodegradable Pouch,1.1,14 days,8 months
Tomato,Vegetable,Solid,PVC Packaging,4.2,12 days,450 years,Recyclable Cardboard Box,1,4 days,6 months,Steel Container,1,13 days,Reusable,Biodegradable Pouch,1.1,13 days,8 months
Lentils,Grains,Solid,Plastic Bottle,4.5,15 days,450 years,Biodegradable Pouch,1.1,9 days,8 months,Recyclable Cardboard Box,1,19 days,6 months,Compostable Net Bag,0.9,14 days,6 months
Sugar,Cooking,Solid,Plastic Bottle,4.5,11 days,450 years,Biodegradable Pouch,1.1,11 days,8 months,Plant-based Bottle,1.3,4 days,2 years,Reusable Cloth Bag,0.7,5 days,Reusable
Grapes,Fruits,Solid,Plastic Bottle,4.5,8 days,450 years,Biodegradable Pouch,1.1,4 days,8 months,Reusable Cloth Bag,0.7,16 days,Reusable,Glass Bottle,1.2,11 days,Reusable
Rice,Grains,Solid,Aluminium Foil,5,11 days,200 years,Glass Bottle,1.2,11 days,Reusable,Compostable Net Bag,0.9,19 days,6 months,Reusable Cloth Bag,0.7,12 days,Reusable
Shirt,Clothing,Solid,Styrofoam Box,4,13 days,500 years,Paper Tray,1.2,14 days,4 months,Steel Container,1,16 days,Reusable,Glass Bottle,1.2,6 days,Reusable
Orange,Fruits,Solid,Styrofoam Box,4,12 days,500 years,Plant-based Bottle,1.3,13 days,2 years,Glass Bottle,1.2,9 days,Reusable,Steel Container,1,12 days,Reusable
Detergent,Cleaning,Powder,Plastic Bottle,4.5,13 days,450 years,Recyclable Cardboard Box,1,7 days,6 months,Steel Container,1,20 days,Reusable,Glass Bottle,1.2,18 days,Reusable
Orange,Fruits,Solid,Plastic Packet,3.5,4 days,500 years,Biodegradable Pouch,1.1,12 days,8 months,Paper Tray,1.2,20 days,4 months,Recyclable Cardboard Box,1,14 days,6 months
Orange,Fruits,Solid,Styrofoam Box,4,11 days,500 years,Glass Bottle,1.2,6 days,Reusable,Reusable Cloth Bag,0.7,14 days,Reusable,Compostable Net Bag,0.9,9 days,6 months
Soap,Cosmetics,Solid,Plastic Bottle,4.5,3 days,450 years,Plant-based Bottle,1.3,12 days,2 years,Reusable Cloth Bag,0.7,10 days,Reusable,Jute Bag,0.8,7 days,1 year
Bread,Bakery,Solid,Plastic Packet,3.5,10 days,500 years,Compostable Net Bag,0.9,5 days,6 months,Biodegradable Pouch,1.1,17 days,8 months,Jute Bag,0.8,18 days,1 year
Shampoo,Cosmetics,Liquid,Plastic Bottle,4.5,4 days,450 years,Steel Container,1,6 days,Reusable,Glass Bottle,1.2,20 days,Reusable,Recyclable Cardboard Box,1,14 days,6 months
Milk,Beverage,Liquid,Plastic Packet,3.5,8 days,500 years,Reusable Cloth Bag,0.7,8 days,Reusable,Biodegradable Pouch,1.1,9 days,8 months,Compostable Net Bag,0.9,12 days,6 months
Lentils,Grains,Solid,Styrofoam Box,4,10 days,500 years,Compostable Net Bag,0.9,18 days,6 months,Reusable Cloth Bag,0.7,11 days,Reusable,Glass Bottle,1.2,9 days,Reusable
Potato,Vegetable,Solid,PVC Packaging,4.2,12 days,450 years,Steel Container,1,18 days,Reusable,Biodegradable Pouch,1.1,18 days,8 months,Jute Bag,0.8,7 days,1 year
Orange,Fruits,Solid,PVC Packaging,4.2,6 days,450 years,Paper Tray,1.2,19 days,4 months,Compostable Net Bag,0.9,19 days,6 months,Recyclable Cardboard Box,1,17 days,6 months
Dish Soap,Cleaning,Liquid,Plastic Bottle,4.5,15 days,450 years,Glass Bottle,1.2,17 days,Reusable,Paper Tray,1.2,12 days,4 months,Recyclable Cardboard Box,1,6 days,6 months
Bread,Bakery,Solid,Styrofoam Box,4,4 days,500 years,Jute Bag,0.8,19 days,1 year,Glass Bottle,1.2,13 days,Reusable,Recyclable Cardboard Box,1,6 days,6 months
Toothpaste,Cosmetics,Semi-solid,PVC Packaging,4.2,10 days,450 years,Jute Bag,0.8,10 days,1 year,Paper Tray,1.2,6 days,4 months,Glass Bottle,1.2,6 days,Reusable
Noodles,Snacks,Solid,Aluminium Foil,5,4 days,200 years,Jute Bag,0.8,18 days,1 year,Glass Bottle,1.2,8 days,Reusable,Recyclable Cardboard Box,1,4 days,6 months
Orange,Fruits,Solid,Styrofoam Box,4,11 days,500 years,Jute Bag,0.8,4 days,1 year,Reusable Cloth Bag,0.7,9 days,Reusable,Glass Bottle,1.2,7 days,Reusable
Shampoo,Cosmetics,Liquid,Aluminium Foil,5,5 days,200 years,Plant-based Bottle,1.3,16 days,2 years,Biodegradable Pouch,1.1,11 days,8 months,Paper Tray,1.2,16 days,4 months
Book,Stationery,Solid,Styrofoam Box,4,8 days,500 years,Compostable Net Bag,0.9,9 days,6 months,Recyclable Cardboard Box,1,11 days,6 months,Glass Bottle,1.2,20 days,Reusable
Shirt,Clothing,Solid,PVC Packaging,4.2,3 days,450 years,Reusable Cloth Bag,0.7,14 days,Reusable,Steel Container,1,14 days,Reusable,Jute Bag,0.8,6 days,1 year
